Product_ID,Brand_Name,Product_Name,Category,Sub_Category,Shade/Variant,Price_INR,Launch_Year,Average_Rating,Total_Units_Sold,Total_Revenue_INR,Num_Customers,Avg_Customer_Age,Female_%,Top_City,Top_Campaign,Campaign_Start,Campaign_End,Campaign_Channel,Campaign_Spend_INR,Campaign_Discount_%,Conversion_Rate_%,Brand_Popularity_Score
P0357,Nykaa Cosmetics,Nykaa Cosmetics Foundation Pro HD,Face,Foundation,Peach 15,1199,2018,4.19,2013,2413587,902,25,86.2,Bengaluru,Bogo Offer,22-01-2025,08-03-2025,E-commerce,3338237,0,1.6,78.84
P0358,Forest Essentials,Forest Essentials Mascara Artist X,Eyes,Mascara,Rose 2,699,2019,4.27,1984,1386816,1295,17,75.2,Chennai,Festive Sale,20-01-2025,19-02-2025,Retail (Store),5208866,25,1.6,81.02
P0359,Forest Essentials,Forest Essentials Foundation Prime HD,Face,Foundation,Champagne 10,1999,2022,3.94,1587,3172413,591,28,62.9,Chennai,Nykaa Exclusive,18-10-2025,02-12-2025,E-commerce,361298,0,1.6,76.34
P0360,Mamaearth,Mamaearth Lip Balm Glow Air,Lips,Lip Balm,Peach 5,299,2024,4.52,1928,576472,702,33,67.6,Lucknow,Launch Promo,03-06-2024,18-07-2024,E-commerce,1018922,20,1.12,80.95
P0361,Nykaa Cosmetics,Nykaa Cosmetics Lip Gloss Matte Luxe,Lips,Lip Gloss,Peach 16,849,2023,4.11,1758,1492542,691,26,82.3,Chennai,Launch Promo,10-10-2024,24-11-2024,E-commerce,1813999,30,4.33,78.06
P0362,Sugar Cosmetics,Sugar Cosmetics Lip Balm Prime +,Lips,Lip Balm,Peach 10,399,2018,3.86,2281,910119,716,35,60.9,Ahmedabad,Festive Sale,17-05-2023,01-07-2023,E-commerce,1237548,0,1.43,75.96
P0363,Sugar Cosmetics,Sugar Cosmetics Mascara Glow +,Eyes,Mascara,Mauve 13,299,2021,4.48,1895,566605,761,25,63.9,Pune,Launch Promo,21-07-2025,04-09-2025,Social Commerce,774477,30,6.25,86.08
P0364,Mamaearth,Mamaearth Brow Pencil Shine +,Eyes,Brow Pencil,Coral 4,799,2019,4.24,2014,1609186,759,31,62.9,Hyderabad,Nykaa Exclusive,13-09-2023,20-09-2023,E-commerce,1853096,5,3.35,78.77
P0365,Mamaearth,Mamaearth Kajal Pro Luxe,Eyes,Kajal,Spice 5,399,2023,4.66,1694,675906,934,26,73.1,Bengaluru,Festive Sale,09-04-2023,23-04-2023,E-commerce,974194,5,5.16,85.11
P0366,Forest Essentials,Forest Essentials Eyeliner Pro Luxe,Eyes,Eyeliner,Spice 12,1499,2022,3.63,1696,2542304,1009,31,77.7,Hyderabad,Bogo Offer,13-03-2024,27-03-2024,Social Commerce,4501616,10,1.69,70.98
P0367,Mamaearth,Mamaearth Lip Balm Prime Luxe,Lips,Lip Balm,Spice 1,399,2025,4.14,1596,636804,523,17,77.1,Jaipur,Nykaa Exclusive,30-08-2024,13-09-2024,E-commerce,738669,5,1.18,74.79
P0368,Sugar Cosmetics,Sugar Cosmetics Lipstick Matte Air,Lips,Lipstick,Nude 4,1999,2018,4.22,2388,4773612,923,30,67.8,Lucknow,Seasonal Drop,24-03-2024,07-04-2024,Retail (Nykaa),756451,20,2.85,73.07
P0369,Kay Beauty,Kay Beauty Foundation Prime HD,Face,Foundation,Ruby 1,2499,2020,4.51,1746,4363254,835,24,60.5,Delhi,Festive Sale,22-02-2025,24-03-2025,E-commerce,5003127,20,5.23,85.87
P0370,Forest Essentials,Forest Essentials Lip Balm Matte X,Lips,Lip Balm,Ruby 15,399,2023,4.33,1886,752514,746,24,84.3,Mumbai,Bogo Offer,21-04-2024,12-05-2024,E-commerce,1801412,10,1.57,77.18
P0371,Kay Beauty,Kay Beauty Lip Liner Glow +,Lips,Lip Liner,Spice 6,2999,2022,4.24,1895,5683105,647,30,80.6,Bengaluru,Bogo Offer,26-02-2023,12-04-2023,Marketplace,2481302,25,2.96,74.01
P0372,Mamaearth,Mamaearth Lip Gloss Pro HD,Lips,Lip Gloss,Berry 8,699,2019,4.24,2225,1555275,838,26,68.6,Lucknow,Festive Sale,17-03-2023,24-03-2023,Retail (Nykaa),3811966,25,3.97,76.84
P0373,Nykaa Cosmetics,Nykaa Cosmetics Eyeliner Artist Luxe,Eyes,Eyeliner,Rose 15,1699,2025,3.81,1475,2506025,521,32,72.6,Lucknow,Launch Promo,24-05-2025,14-06-2025,Retail (Nykaa),4603287,25,1.6,68.35
P0374,Mamaearth,Mamaearth Lip Gloss Artist HD,Lips,Lip Gloss,Coral 6,1199,2020,3.92,2170,2601830,1123,25,63.2,Mumbai,Launch Promo,04-03-2023,18-03-2023,Retail (Store),2875486,20,3.23,70.35
P0375,Sugar Cosmetics,Sugar Cosmetics Contour Glow Air,Face,Contour,Peach 1,849,2021,4.71,1719,1459431,694,27,78.9,Mumbai,Launch Promo,26-11-2023,26-12-2023,E-commerce,1850683,10,5.32,83.68
P0376,Mamaearth,Mamaearth Highlighter Shine Air,Face,Highlighter,Rose 11,299,2024,4.51,1405,420095,679,33,66.6,Mumbai,Bogo Offer,13-03-2025,03-04-2025,Retail (Nykaa),4835307,15,6.55,84.48
P0377,Lakmé,Lakmé Contour Shine Luxe,Face,Contour,Champagne 17,249,2020,4.34,1743,434007,574,31,88.8,Hyderabad,Festive Sale,11-06-2023,18-06-2023,E-commerce,3005342,5,1.67,78.28
P0378,Mamaearth,Mamaearth Lip Balm Matte HD,Lips,Lip Balm,Ruby 14,999,2018,4.55,2277,2274723,1468,42,61,Delhi,Festive Sale,29-10-2024,19-11-2024,E-commerce,165623,25,2.15,84.94
P0379,Kay Beauty,Kay Beauty Lip Liner Glow Luxe,Lips,Lip Liner,Spice 5,699,2020,4.77,2104,1470696,829,23,78.2,Lucknow,Influencer Push,12-12-2024,11-01-2025,E-commerce,2586682,5,5.97,87.51
P0380,Nykaa Cosmetics,Nykaa Cosmetics Eyeshadow Artist HD,Eyes,Eyeshadow,Ruby 5,249,2021,4.6,1891,470859,633,33,81.8,Lucknow,Influencer Push,29-03-2025,05-04-2025,Retail (Nykaa),1239113,20,3.91,86.04
P0381,Sugar Cosmetics,Sugar Cosmetics Blush Pro Luxe,Face,Blush,Coral 11,799,2021,4.1,1646,1315154,554,25,60.9,Kolkata,Influencer Push,21-11-2023,12-12-2023,Marketplace,3854104,20,1.46,76.83
P0382,Mamaearth,Mamaearth Blush Artist X,Face,Blush,Spice 16,699,2018,4.42,1940,1356060,588,30,83.8,Mumbai,Seasonal Drop,23-06-2025,30-06-2025,Marketplace,4842186,10,1.11,78.84
P0383,Mamaearth,Mamaearth Lip Gloss Shine X,Lips,Lip Gloss,Ruby 14,1299,2021,4.16,1986,2579814,825,32,60.5,Mumbai,Bogo Offer,13-05-2025,27-05-2025,Social Commerce,413815,0,3.89,70.29
P0384,Lakmé,Lakmé Mascara Pro +,Eyes,Mascara,Nude 12,799,2021,3.97,1801,1438999,599,23,75.7,Delhi,Bogo Offer,14-08-2024,04-09-2024,E-commerce,3390567,5,0.84,71.18
P0385,Nykaa Cosmetics,Nykaa Cosmetics Lip Crayon Shine +,Lips,Lip Crayon,Spice 1,1299,2022,3.99,1915,2487585,624,33,70.6,Bengaluru,Influencer Push,22-04-2024,06-06-2024,Social Commerce,204911,20,3.9,71.5
P0386,Forest Essentials,Forest Essentials Lipstick Artist Air,Lips,Lipstick,Scarlet 17,849,2024,4.79,1740,1477260,743,23,73.6,Delhi,Festive Sale,13-01-2025,12-02-2025,E-commerce,3576757,10,5.57,86.26
P0387,Forest Essentials,Forest Essentials Mascara Glow Air,Eyes,Mascara,Coral 5,699,2024,4.02,1552,1084848,650,20,61,Bengaluru,Influencer Push,11-01-2024,10-02-2024,E-commerce,2097832,0,2.06,74.71
P0388,Nykaa Cosmetics,Nykaa Cosmetics Lipstick Pro X,Lips,Lipstick,Scarlet 12,249,2024,4.23,1788,445212,658,35,78.9,Chennai,Festive Sale,15-03-2024,29-03-2024,E-commerce,4253786,0,5.46,81.23
P0389,Nykaa Cosmetics,Nykaa Cosmetics Eyeshadow Matte X,Eyes,Eyeshadow,Peach 16,599,2023,4.2,1617,968583,547,32,63.2,Delhi,Festive Sale,09-02-2023,26-03-2023,Retail (Nykaa),1971464,20,5.23,75.52
P0390,Forest Essentials,Forest Essentials Contour Shine Luxe,Face,Contour,Mauve 20,199,2020,4.12,1802,358598,685,21,79.3,Ahmedabad,Festive Sale,28-09-2025,28-10-2025,E-commerce,3550662,20,4.72,72.12
P0391,Kay Beauty,Kay Beauty Brow Pencil Pro HD,Eyes,Brow Pencil,Scarlet 17,399,2022,4.2,1760,702240,815,26,81.6,Kolkata,Influencer Push,22-06-2023,13-07-2023,Retail (Store),4124324,10,3.58,81.11
P0392,Sugar Cosmetics,Sugar Cosmetics Compact Shine X,Face,Compact,Nude 1,399,2021,4.07,1647,657153,899,36,73.1,Kolkata,Launch Promo,10-05-2024,17-05-2024,E-commerce,963176,0,3.66,75.23
P0393,Mamaearth,Mamaearth Eyeshadow Pro X,Eyes,Eyeshadow,Spice 6,199,2022,4.55,1812,360588,705,22,63,Ahmedabad,Festive Sale,15-07-2023,29-08-2023,E-commerce,1568160,5,4.64,82.09
P0394,Lakmé,Lakmé Lipstick Artist Air,Lips,Lipstick,Mauve 1,799,2021,4.2,2035,1625965,719,43,73,Lucknow,Festive Sale,26-03-2025,16-04-2025,E-commerce,1775023,15,5.17,71.63
P0395,Lakmé,Lakmé Highlighter Shine Luxe,Face,Highlighter,Ruby 7,599,2020,4.17,1696,1015904,564,28,72.7,Chennai,Festive Sale,31-05-2023,07-06-2023,E-commerce,1931658,10,2.19,73.86
P0396,Forest Essentials,Forest Essentials Brow Pencil Matte HD,Eyes,Brow Pencil,Peach 18,999,2023,4.59,1681,1679319,808,33,83.8,Bengaluru,Festive Sale,28-05-2024,04-06-2024,Retail (Store),2309556,10,2.81,76.8
P0397,Lakmé,Lakmé Eyeshadow Pro HD,Eyes,Eyeshadow,Ruby 12,799,2022,4.15,1760,1406240,514,20,86.8,Pune,Nykaa Exclusive,07-05-2025,06-06-2025,E-commerce,2885415,20,3.68,77.57
P0398,Sugar Cosmetics,Sugar Cosmetics Mascara Shine HD,Eyes,Mascara,Coral 8,999,2020,3.92,1985,1983015,898,19,76.3,Chennai,Influencer Push,11-06-2023,25-06-2023,Social Commerce,3564203,5,2.61,67.81
P0399,Forest Essentials,Forest Essentials Lip Liner Shine +,Lips,Lip Liner,Champagne 6,1699,2023,4.4,1896,3221304,1027,27,68.1,Bengaluru,Seasonal Drop,13-11-2025,13-12-2025,Retail (Store),3272817,15,4,81.92
P0400,Forest Essentials,Forest Essentials Lipstick Pro X,Lips,Lipstick,Spice 17,249,2021,4.34,2103,523647,805,27,66.2,Ahmedabad,Seasonal Drop,11-03-2024,01-04-2024,Retail (Nykaa),2294672,25,1.51,82.88
P0401,Mamaearth,Mamaearth Contour Artist +,Face,Contour,Nude 19,299,2022,4.26,1596,477204,499,24,63.8,Mumbai,Nykaa Exclusive,15-07-2023,22-07-2023,E-commerce,4379293,10,3.27,69.17
P0402,Sugar Cosmetics,Sugar Cosmetics Compact Glow HD,Face,Compact,Berry 16,299,2023,4.58,1496,447304,879,37,70,Pune,Nykaa Exclusive,12-07-2024,11-08-2024,Retail (Nykaa),4766259,10,4.02,81.96
P0403,Forest Essentials,Forest Essentials Eyeshadow Matte Luxe,Eyes,Eyeshadow,Scarlet 15,1999,2023,4.12,1647,3292353,695,34,69.9,Delhi,Launch Promo,23-12-2024,13-01-2025,Retail (Nykaa),4982470,5,1.59,78.76
P0404,Mamaearth,Mamaearth Foundation Matte Luxe,Face,Foundation,Ruby 17,1999,2025,4.49,1400,2798600,444,30,78.3,Hyderabad,Influencer Push,24-04-2023,08-06-2023,Marketplace,2389708,15,3.7,83.62
P0405,Mamaearth,Mamaearth Contour Artist HD,Face,Contour,Berry 1,399,2023,4.1,1434,572166,473,21,74.8,Ahmedabad,Nykaa Exclusive,02-08-2024,16-09-2024,E-commerce,3713619,10,2.95,79.13
P0406,Sugar Cosmetics,Sugar Cosmetics Lip Crayon Artist +,Lips,Lip Crayon,Peach 18,299,2020,3.98,2259,675441,1178,33,80.9,Jaipur,Nykaa Exclusive,04-07-2023,18-08-2023,E-commerce,3520129,30,1.64,72.3
P0407,Mamaearth,Mamaearth Lip Balm Glow X,Lips,Lip Balm,Champagne 3,2499,2025,4.44,1668,4168332,967,29,70.4,Ahmedabad,Launch Promo,17-03-2024,24-03-2024,Social Commerce,896995,25,4.98,84.06
P0408,Mamaearth,Mamaearth Blush Matte HD,Face,Blush,Coral 15,249,2023,4.32,1547,385203,505,32,72.3,Ahmedabad,Influencer Push,10-04-2025,17-04-2025,E-commerce,5130937,20,4.08,75.07
P0409,Nykaa Cosmetics,Nykaa Cosmetics Highlighter Shine +,Face,Highlighter,Coral 7,499,2023,4.36,1486,741514,576,24,63.9,Chennai,Nykaa Exclusive,01-03-2024,22-03-2024,E-commerce,2957215,5,1.77,74.49
P0410,Forest Essentials,Forest Essentials Lip Liner Pro X,Lips,Lip Liner,Berry 17,2999,2019,4.18,2237,6708763,829,29,75.5,Lucknow,Festive Sale,13-06-2025,20-06-2025,Marketplace,278501,30,3.56,71.8
P0411,Lakmé,Lakmé Lip Balm Prime Luxe,Lips,Lip Balm,Scarlet 11,1199,2025,4.43,1674,2007126,931,20,73.7,Bengaluru,Seasonal Drop,01-08-2025,31-08-2025,E-commerce,3046452,15,1.7,81.25
P0412,Mamaearth,Mamaearth Lip Crayon Matte Air,Lips,Lip Crayon,Mauve 17,199,2021,4.18,2074,412726,698,34,88.6,Lucknow,Influencer Push,23-05-2024,07-07-2024,E-commerce,2568966,20,4.75,76.61
P0413,Nykaa Cosmetics,Nykaa Cosmetics Contour Glow X,Face,Contour,Champagne 18,1499,2022,4.07,1531,2294969,1017,30,73,Chennai,Influencer Push,25-05-2024,24-06-2024,E-commerce,1915994,0,3.21,73.21
P0414,Lakmé,Lakmé Lip Balm Shine HD,Lips,Lip Balm,Coral 16,1699,2024,3.5,1732,2942668,1032,20,64.8,Chennai,Bogo Offer,07-12-2025,21-12-2025,Retail (Nykaa),3219613,0,0.65,68.56
P0415,Lakmé,Lakmé Eyeliner Prime Air,Eyes,Eyeliner,Scarlet 13,1299,2025,4.18,1455,1890045,745,22,60.6,Kolkata,Seasonal Drop,15-02-2025,08-03-2025,E-commerce,1130894,5,4.3,71.76
P0416,Lakmé,Lakmé Eyeshadow Pro HD,Eyes,Eyeshadow,Coral 18,249,2020,3.85,1970,490530,783,29,85.2,Kolkata,Influencer Push,22-10-2024,12-11-2024,E-commerce,3456287,25,1.86,72.5
P0417,Sugar Cosmetics,Sugar Cosmetics Lipstick Glow +,Lips,Lipstick,Rose 12,2499,2021,4.1,2006,5012994,588,30,72.2,Bengaluru,Nykaa Exclusive,01-08-2023,15-09-2023,Marketplace,4363841,0,2.33,79.04
P0418,Lakmé,Lakmé Mascara Pro Air,Eyes,Mascara,Scarlet 14,999,2020,4.15,1935,1933065,635,33,84.4,Hyderabad,Festive Sale,09-11-2024,23-11-2024,Social Commerce,2630061,10,2.67,78.19
P0419,Sugar Cosmetics,Sugar Cosmetics Foundation Shine +,Face,Foundation,Champagne 7,1999,2021,4.25,1681,3360319,714,31,67,Lucknow,Nykaa Exclusive,05-03-2023,19-04-2023,Retail (Nykaa),1668428,30,2.12,81.17
P0420,Sugar Cosmetics,Sugar Cosmetics Kajal Prime +,Eyes,Kajal,Scarlet 6,249,2022,4.41,1810,450690,675,24,64.9,Delhi,Festive Sale,27-04-2023,11-05-2023,E-commerce,4791622,30,6.26,77.22
P0421,Mamaearth,Mamaearth Mascara Matte HD,Eyes,Mascara,Nude 9,2999,2023,4.54,1674,5020326,735,31,64.8,Bengaluru,Festive Sale,11-09-2024,02-10-2024,Retail (Nykaa),1780175,15,1.15,84.55
P0422,Forest Essentials,Forest Essentials Compact Prime HD,Face,Compact,Rose 17,299,2021,4.16,1660,496340,705,20,82.3,Chennai,Launch Promo,19-09-2024,19-10-2024,Retail (Nykaa),4932283,15,5.01,76.88
P0423,Nykaa Cosmetics,Nykaa Cosmetics Mascara Shine +,Eyes,Mascara,Spice 9,2999,2020,4.27,1950,5848050,954,20,65.1,Pune,Seasonal Drop,18-01-2025,04-03-2025,Retail (Nykaa),4309173,5,1.6,79.97
P0424,Lakmé,Lakmé Lip Liner Matte Luxe,Lips,Lip Liner,Nude 12,499,2023,3.81,1862,929138,1211,33,60.3,Mumbai,Influencer Push,05-08-2023,19-09-2023,E-commerce,3609858,20,1.22,66.77
P0425,Forest Essentials,Forest Essentials Blush Shine +,Face,Blush,Berry 2,299,2023,4.37,1481,442819,903,28,79.2,Lucknow,Nykaa Exclusive,05-06-2025,12-06-2025,Marketplace,4932343,25,2.05,82.8
P0426,Nykaa Cosmetics,Nykaa Cosmetics Lip Gloss Pro HD,Lips,Lip Gloss,Coral 19,699,2021,4.47,2030,1418970,910,35,88.1,Chennai,Influencer Push,16-11-2025,23-11-2025,E-commerce,1446108,15,1.03,78.5
P0427,Forest Essentials,Forest Essentials Eyeliner Artist Luxe,Eyes,Eyeliner,Rose 5,299,2024,4.14,1537,459563,586,30,83.7,Pune,Festive Sale,08-12-2024,22-12-2024,Retail (Nykaa),667302,25,1.77,77.92
P0428,Sugar Cosmetics,Sugar Cosmetics Mascara Matte Air,Eyes,Mascara,Mauve 16,1999,2021,4.71,1903,3804097,739,31,72.3,Ahmedabad,Launch Promo,31-05-2024,14-06-2024,Marketplace,372717,0,6.91,88.05
P0429,Kay Beauty,Kay Beauty Highlighter Prime Luxe,Face,Highlighter,Mauve 12,199,2023,4.35,1572,312828,528,24,85.2,Lucknow,Bogo Offer,28-06-2025,12-07-2025,Retail (Nykaa),1796248,0,5.48,80.99
P0430,Nykaa Cosmetics,Nykaa Cosmetics Foundation Shine Air,Face,Foundation,Ruby 7,1499,2020,4.31,1791,2684709,612,21,67.8,Hyderabad,Influencer Push,10-12-2023,24-12-2023,Retail (Nykaa),4542060,15,5.87,79.3
P0431,Sugar Cosmetics,Sugar Cosmetics Mascara Matte Air,Eyes,Mascara,Ruby 18,2499,2023,4.32,1641,4100859,549,30,72.4,Hyderabad,Influencer Push,02-09-2023,16-09-2023,Marketplace,2098980,25,0.82,80.3
P0432,Mamaearth,Mamaearth Foundation Prime +,Face,Foundation,Spice 12,2999,2021,4.23,1741,5221259,673,28,79.1,Delhi,Influencer Push,20-12-2023,27-12-2023,Social Commerce,4836185,25,1.24,75.94
P0433,Lakmé,Lakmé Lip Gloss Artist X,Lips,Lip Gloss,Scarlet 16,1499,2022,4.26,1883,2822617,771,23,77.1,Lucknow,Nykaa Exclusive,06-12-2025,20-12-2025,E-commerce,969245,5,4.47,80.06
P0434,Nykaa Cosmetics,Nykaa Cosmetics Compact Pro HD,Face,Compact,Spice 10,249,2018,4.59,1897,472353,702,25,70.1,Chennai,Nykaa Exclusive,21-01-2024,28-01-2024,E-commerce,1154364,10,6.6,80.02
P0435,Sugar Cosmetics,Sugar Cosmetics Lip Liner Matte X,Lips,Lip Liner,Nude 16,299,2020,4.25,2116,632684,674,34,63.7,Ahmedabad,Launch Promo,28-03-2025,04-04-2025,E-commerce,1280386,10,2.4,79.04
P0436,Sugar Cosmetics,Sugar Cosmetics Foundation Artist X,Face,Foundation,Nude 12,399,2023,4.01,1566,624834,466,28,60.4,Mumbai,Seasonal Drop,02-09-2023,17-10-2023,Marketplace,3182538,20,4.02,67.35
P0437,Nykaa Cosmetics,Nykaa Cosmetics Lip Gloss Glow X,Lips,Lip Gloss,Scarlet 12,2999,2025,4.45,1760,5278240,829,28,83.1,Ahmedabad,Seasonal Drop,08-07-2023,15-07-2023,E-commerce,1201994,15,5.49,76.47
P0438,Sugar Cosmetics,Sugar Cosmetics Lip Crayon Matte X,Lips,Lip Crayon,Berry 19,499,2021,4.45,2047,1021453,938,30,87.4,Chennai,Festive Sale,02-07-2023,16-08-2023,Retail (Nykaa),3827170,10,2.37,79.42
P0439,Nykaa Cosmetics,Nykaa Cosmetics Compact Glow HD,Face,Compact,Peach 6,1699,2021,4.32,1690,2871310,837,22,87.3,Mumbai,Influencer Push,01-09-2025,08-09-2025,E-commerce,4115608,5,1.99,77.23
P0440,Kay Beauty,Kay Beauty Blush Pro +,Face,Blush,Rose 17,2999,2020,4.03,1757,5269243,709,21,74.5,Bengaluru,Launch Promo,11-07-2024,18-07-2024,Retail (Nykaa),1645374,0,2.96,72.88
P0441,Lakmé,Lakmé Lip Gloss Artist HD,Lips,Lip Gloss,Peach 8,249,2020,4.38,2044,508956,822,30,85.4,Kolkata,Influencer Push,22-12-2024,29-12-2024,E-commerce,774618,10,4.38,81.31
P0442,Lakmé,Lakmé Lip Balm Matte Air,Lips,Lip Balm,Berry 14,399,2021,4.54,1989,793611,799,43,67.7,Bengaluru,Nykaa Exclusive,20-07-2023,27-07-2023,Retail (Nykaa),4397005,25,3.65,79.7
P0443,Mamaearth,Mamaearth Foundation Matte X,Face,Foundation,Coral 8,249,2018,4.27,1906,474594,737,20,80.7,Hyderabad,Seasonal Drop,18-09-2024,02-10-2024,E-commerce,2214112,15,3.27,77.34
P0444,Lakmé,Lakmé Lipstick Matte +,Lips,Lipstick,Ruby 20,2499,2021,4.25,2071,5175429,706,21,85.5,Hyderabad,Influencer Push,06-08-2024,27-08-2024,Retail (Nykaa),3962443,10,3.26,79.19
P0445,Kay Beauty,Kay Beauty Lip Gloss Artist Air,Lips,Lip Gloss,Scarlet 6,499,2019,4.04,2205,1100295,678,33,86,Kolkata,Festive Sale,21-08-2023,28-08-2023,Retail (Store),1175239,5,2.56,77.41
P0446,Sugar Cosmetics,Sugar Cosmetics Eyeliner Shine Luxe,Eyes,Eyeliner,Nude 18,199,2018,4.2,2108,419492,839,34,75.3,Mumbai,Festive Sale,04-06-2023,19-07-2023,Social Commerce,5316924,5,5.05,74.43
P0447,Nykaa Cosmetics,Nykaa Cosmetics Eyeliner Pro +,Eyes,Eyeliner,Scarlet 14,1199,2020,4.07,1952,2340448,582,22,62.7,Lucknow,Bogo Offer,15-04-2023,29-04-2023,E-commerce,2542704,10,2.35,74.89
P0448,Nykaa Cosmetics,Nykaa Cosmetics Lip Balm Pro Luxe,Lips,Lip Balm,Mauve 15,2999,2023,4.5,1878,5632122,550,25,79.7,Ahmedabad,Influencer Push,25-03-2024,09-05-2024,Marketplace,4558432,10,1.24,81.89
P0449,Sugar Cosmetics,Sugar Cosmetics Highlighter Artist +,Face,Highlighter,Coral 14,849,2024,4.37,1406,1193694,874,27,81.3,Chennai,Festive Sale,02-02-2023,19-03-2023,Retail (Nykaa),1367720,30,1.02,76.9
P0450,Lakmé,Lakmé Foundation Matte Air,Face,Foundation,Coral 13,249,2018,4.12,1856,462144,530,24,72.1,Pune,Launch Promo,22-07-2024,05-08-2024,Social Commerce,5560735,25,1.62,78.47
P0451,Mamaearth,Mamaearth Eyeliner Pro Luxe,Eyes,Eyeliner,Ruby 3,499,2023,4.1,1696,846304,517,26,88.7,Ahmedabad,Launch Promo,19-03-2023,02-04-2023,Social Commerce,1970425,15,3.16,77.42
P0452,Kay Beauty,Kay Beauty Lip Liner Glow HD,Lips,Lip Liner,Nude 14,249,2022,4.24,1997,497253,648,22,85.9,Ahmedabad,Nykaa Exclusive,03-01-2024,17-02-2024,Marketplace,4616074,25,5.08,80.17
P0453,Kay Beauty,Kay Beauty Contour Matte Luxe,Face,Contour,Coral 10,849,2021,4.77,1686,1431414,604,22,71.9,Jaipur,Influencer Push,20-08-2024,10-09-2024,Retail (Nykaa),922831,20,7.18,82.82
P0454,Nykaa Cosmetics,Nykaa Cosmetics Compact Matte +,Face,Compact,Scarlet 15,399,2022,4.06,1550,618450,573,33,85.2,Bengaluru,Nykaa Exclusive,20-05-2025,03-06-2025,E-commerce,1646648,25,4.56,72.32
P0455,Mamaearth,Mamaearth Mascara Artist HD,Eyes,Mascara,Scarlet 11,399,2021,4.56,1826,728574,797,31,80.3,Hyderabad,Launch Promo,28-03-2023,18-04-2023,Social Commerce,4886152,25,4.02,80.09
P0456,Kay Beauty,Kay Beauty Lip Balm Shine Air,Lips,Lip Balm,Champagne 8,699,2022,3.96,1974,1379826,1062,38,85.2,Pune,Seasonal Drop,29-03-2025,19-04-2025,Marketplace,1803093,10,3.82,70.25
P0457,Kay Beauty,Kay Beauty Lip Crayon Shine HD,Lips,Lip Crayon,Peach 17,1199,2019,4.4,2249,2696551,1449,30,83.9,Kolkata,Nykaa Exclusive,26-04-2025,10-05-2025,Retail (Nykaa),3350558,5,1.08,77.67
P0458,Nykaa Cosmetics,Nykaa Cosmetics Contour Pro Air,Face,Contour,Ruby 17,1499,2021,4.58,1691,2534809,617,36,81.2,Chennai,Seasonal Drop,27-01-2023,26-02-2023,E-commerce,2292342,20,4.9,83.26
P0459,Nykaa Cosmetics,Nykaa Cosmetics Contour Artist Air,Face,Contour,Spice 8,1999,2021,4.54,1652,3302348,483,24,77.8,Jaipur,Influencer Push,12-04-2024,19-04-2024,Marketplace,2274919,30,6.57,79.21
P0460,Mamaearth,Mamaearth Eyeshadow Glow Luxe,Eyes,Eyeshadow,Scarlet 14,249,2018,4.18,2141,533109,1410,28,75.7,Chennai,Bogo Offer,27-06-2024,11-07-2024,E-commerce,2682728,0,1.73,76.87
P0461,Mamaearth,Mamaearth Eyeliner Artist Luxe,Eyes,Eyeliner,Spice 20,199,2021,4.24,1805,359195,925,38,86.3,Hyderabad,Influencer Push,23-12-2023,13-01-2024,Retail (Nykaa),2730480,0,2.39,79.06
P0462,Lakmé,Lakmé Brow Pencil Prime +,Eyes,Brow Pencil,Champagne 1,1499,2020,4.06,2038,3054962,594,31,67.7,Lucknow,Bogo Offer,02-04-2023,02-05-2023,E-commerce,1253652,30,4.3,75.89
P0463,Sugar Cosmetics,Sugar Cosmetics Lip Gloss Matte +,Lips,Lip Gloss,Rose 12,1699,2022,3.89,1973,3352127,683,24,88,Pune,Influencer Push,06-12-2025,27-12-2025,Retail (Nykaa),4751009,10,3.37,73.03
P0464,Forest Essentials,Forest Essentials Eyeliner Matte +,Eyes,Eyeliner,Ruby 14,999,2023,4.59,1681,1679319,716,21,62.1,Hyderabad,Launch Promo,27-01-2023,13-03-2023,E-commerce,1239125,20,3.96,84.87
P0465,Nykaa Cosmetics,Nykaa Cosmetics Kajal Pro HD,Eyes,Kajal,Scarlet 8,2999,2021,4.2,1771,5311229,891,18,81.8,Mumbai,Festive Sale,06-09-2024,21-10-2024,Social Commerce,5229914,10,4.12,73.31
P0466,Lakmé,Lakmé Lipstick Artist Air,Lips,Lipstick,Nude 7,1699,2022,4.18,1970,3347030,754,29,82.9,Lucknow,Seasonal Drop,03-03-2025,02-04-2025,Retail (Nykaa),2005817,30,2.21,76.28
P0467,Lakmé,Lakmé Mascara Prime HD,Eyes,Mascara,Ruby 2,799,2022,4.31,1714,1369486,533,29,74.5,Jaipur,Influencer Push,13-01-2023,03-02-2023,Retail (Store),1295359,15,3.18,81.31
P0468,Kay Beauty,Kay Beauty Mascara Prime +,Eyes,Mascara,Berry 16,199,2023,4.35,1680,334320,897,23,67.8,Kolkata,Bogo Offer,03-06-2023,17-06-2023,Retail (Nykaa),2511666,20,3.21,81.42
P0469,Nykaa Cosmetics,Nykaa Cosmetics Contour Matte Air,Face,Contour,Mauve 14,249,2021,4.36,1702,423798,877,30,60.3,Pune,Seasonal Drop,06-06-2023,13-06-2023,E-commerce,4443914,0,1.8,76.06
